id,tag
1856,"NNP"
1857,"."
1858,"JJ"
1859,"NN"
1860,"."
1861,"JJ"
1862,"NN"
1863,"NN"
1864,":"
1865,"DT"
1866,"$"
1867,"CD"
1868,"CD"
1869,","
1870,"JJ"
1871,"NN"
1872,"IN"
1873,"NN"
1874,"NNS"
1875,"NNS"
1876,"IN"
1877,"DT"
1878,"NN"
1879,"NN"
1880,"VBN"
1881,"IN"
1882,"NNP"
1883,"NNP"
1884,"NNP"
1885,"."
1886,"DT"
1887,"NN"
1888,"IN"
1889,"DT"
1890,"NN"
1891,"VBD"
1892,"VBN"
1893,"IN"
1894,"DT"
1895,"NN"
1896,"VBD"
1897,"$"
1898,"CD"
1899,"CD"
1900,"."
1901,"DT"
1902,"JJ"
1903,"NN"
1904,","
1905,"NN"
1906,"IN"
1907,"$"
1908,"CD"
1909,"CD"
1910,"IN"
1911,"NNS"
1912,"JJ"
1913,"NNP"
1914,"CD"
1915,","
1916,"NNP"
1917,","
1918,"IN"
1919,"DT"
1920,"NN"
1921,"NN"
1922,"NNP"
1923,","
1924,"VBD"
1925,"VBN"
1926,"IN"
1927,"CD"
1928,"CD"
1929,"NN"
1930,"NNS"
1931,"IN"
1932,"NNS"
1933,"TO"
1934,"VB"
1935,"JJ"
1936,"NN"
1937,"."
1938,"DT"
1939,"JJ"
1940,"NN"
1941,"VBD"
1942,"VBN"
1943,"IN"
1944,"DT"
1945,"NN"
1946,"IN"
1947,"JJ"
1948,"NN"
1949,"NNS"
1950,"IN"
1951,"DT"
1952,"NNP"
1953,"POS"
1954,"JJ"
1955,"CD"
1956,"NN"
1957,"."
1958,"DT"
1959,"JJ"
1960,"NN"
1961,","
1962,"NN"
1963,"IN"
1964,"$"
1965,"CD"
1966,"CD"
1967,"IN"
1968,"CD"
1969,"NNS"
1970,"JJ"
1971,"NNP"
1972,"CD"
1973,","
1974,"NNP"
1975,","
1976,"VBD"
1977,"VBN"
1978,"IN"
1979,"CD"
1980,"CD"
1981,"NN"
1982,"NNS"
1983,"IN"
1984,"NNS"
1985,"TO"
1986,"VB"
1987,"JJ"
1988,"NN"
1989,"."
1990,"DT"
1991,"JJ"
1992,"NN"
1993,"VBD"
1994,"VBN"
1995,"IN"
1996,"DT"
1997,"NN"
1998,"IN"
1999,"NNP"
2000,"JJ"
2001,"NNS"
2002,"IN"
2003,"DT"
2004,"NNP"
2005,"POS"
2006,"NN"
2007,"NN"
2008,"."
2009,"DT"
2010,"JJ"
2011,"NN"
2012,","
2013,"NN"
2014,"IN"
2015,"$"
2016,"CD"
2017,"CD"
2018,"IN"
2019,"NNP"
2020,"NNS"
2021,"JJ"
2022,"NNP"
2023,"CD"
2024,","
2025,"NNP"
2026,","
2027,"VBD"
2028,"VBN"
2029,"IN"
2030,"CD"
2031,"CD"
2032,"NN"
2033,"NNS"
2034,"IN"
2035,"NNS"
2036,"TO"
2037,"VB"
2038,"CD"
2039,"NN"
2040,"."
2041,"DT"
2042,"JJ"
2043,"NN"
2044,"VBD"
2045,"VBN"
2046,"IN"
2047,"DT"
2048,"NN"
2049,"IN"
2050,"NN"
2051,"VBD"
2052,"NNS"
2053,"IN"
2054,"DT"
2055,"NNP"
2056,"POS"
2057,"JJ"
2058,"NN"
2059,"."
2060,"DT"
2061,"NN"
2062,"VBZ"
2063,"RB"
2064,"VBN"
2065,"IN"
2066,"NNP"
2067,"POS"
2068,"CC"
2069,"NN"
2070,"IN"
2071,"NNP"
2072,"."
2073,"O"
2074,"NNP"
2075,"NNP"
2076,"NNP"
2077,"VBD"
2078,"PRP"
2079,"VBD"
2080,"PRP$"
2081,"JJ"
2082,"NN"
2083,"CC"
2084,"JJ"
2085,"NN"
2086,"NN"
2087,","
2088,"NNP"
2089,"NNP"
2090,"CD"
2091,","
2092,"TO"
2093,"DT"
2094,"NN"
2095,"NN"
2096,","
2097,"CC"
2098,"NNP"
2099,"PRP"
2100,"TO"
2101,"DT"
2102,"NN"
2103,"."
2104,"NNS"
2105,"RB"
2106,"VBD"
2107,"PRP"
2108,"VBD"
2109,"VBN"
2110,"IN"
2111,"DT"
2112,"NNP"
2113,"NN"
2114,"IN"
2115,"NN"
2116,"IN"
2117,"PRP"
2118,"VBZ"
2119,"CD"
2120,"IN"
2121,"DT"
2122,"NN"
2123,"IN"
2124,"NNS"
2125,"VBG"
2126,"NNS"
2127,"IN"
2128,"DT"
2129,"JJ"
2130,"NN"
2131,"NN"
2132,"IN"
2133,"JJ"
2134,"NNS"
2135,"IN"
2136,"DT"
2137,"JJ"
2138,"NN"
2139,","
2140,"NN"
2141,"CC"
2142,"NNP"
2143,"NNP"
2144,"."
2145,"NNS"
2146,","
2147,"DT"
2148,"NN"
2149,"NN"
2150,"WDT"
2151,"VBZ"
2152,"VBN"
2153,"VBN"
2154,"IN"
2155,"NN"
2156,"NNS"
2157,","
2158,"VBD"
2159,"RB"
2160,"DT"
2161,"NN"
2162,"IN"
2163,"DT"
2164,"JJ"
2165,"JJ"
2166,"NN"
2167,"IN"
2168,"DT"
2169,"NN"
2170,"NN"
2171,"CC"
2172,"DT"
2173,"NN"
2174,"CC"
2175,"JJ"
2176,"NN"
2177,"NN"
2178,"."
2179,"DT"
2180,"JJ"
2181,"NN"
2182,"VBD"
2183,"PRP"
2184,"VBN"
2185,"DT"
2186,"JJ"
2187,"NN"
2188,"IN"
2189,"NN"
2190,"VBD"
2191,"TO"
2192,"VB"
2193,"NNS"
2194,"VBP"
2195,"IN"
2196,"NNP"
2197,","
2198,"WRB"
2199,"NNS"
2200,"VBD"
2201,"PRP"
2202,"VBN"
2203,"RB"
2204,"MD"
2205,"NN"
2206,"IN"
2207,"DT"
2208,"NN"
2209,"."
2210,"IN"
2211,"DT"
2212,"NN"
2213,","
2214,"DT"
2215,"NN"
2216,"VBD"
2217,"PRP"
2218,"VBD"
2219,"JJ"
2220,"CD"
2221,"IN"
2222,"PRP$"
2223,"NNS"
2224,"CC"
2225,"VBD"
2226,"VBN"
2227,"RB"
2228,"CD"
2229,"NNS"
2230,"."
2231,"DT"
2232,"NN"
2233,"VBD"
2234,"PRP"
2235,"RB"
2236,"VBN"
2237,"IN"
2238,"DT"
2239,"NN"
2240,"NN"
2241,"TO"
2242,"DT"
2243,"NN"
2244,"IN"
2245,"DT"
2246,"``"
2247,"NN"
2248,"''"
2249,"NN"
2250,"NN"
2251,"."
2252,"DT"
2253,"NN"
2254,"VBD"
2255,"NNS"
2256,"VBN"
2257,"IN"
2258,"DT"
2259,"NN"
2260,"NN"
2261,"IN"
2262,"VBD"
2263,"RB"
2264,"VB"
2265,"TO"
2266,"DT"
2267,"NN"
2268,"."
2269,"NNS"
2270,"VBD"
2271,"PRP"
2272,"VBZ"
2273,"NNS"
2274,"IN"
2275,"DT"
2276,"NN"
2277,"."
2278,"JJ"
2279,"NN"
2280,","
2281,"JJ"
2282,"NNP"
2283,","
2284,"DT"
2285,"JJ"
2286,"NNS"
2287,"NN"
2288,"WP"
2289,"JJ"
2290,"NN"
2291,"TO"
2292,"VB"
2293,"DT"
2294,"NN"
2295,"NN"
2296,"DT"
2297,"NN"
2298,"NNS"
2299,"IN"
2300,"$"
2301,"CD"
2302,","
2303,"VBD"
2304,"VBN"
2305,"IN"
2306,"DT"
2307,"JJ"
2308,"NN"
2309,"IN"
2310,"NNS"
2311,"TO"
2312,"CD"
2313,"NN"
2314,"IN"
2315,"JJ"
2316,"NN"
2317,"CC"
2318,"DT"
2319,"$"
2320,"CD"
2321,"NN"
2322,"."
2323,"NNP"
2324,"NNP"
2325,"NNP"
2326,"VBD"
2327,"VBN"
2328,"IN"
2329,"CD"
2330,"NNS"
2331,"POS"
2332,"NNP"
2333,"."
2334,"NNP"
2335,"NNP"
2336,"NNP"
2337,"IN"
2338,"NNP"
2339,"VBD"
2340,"NN"
2341,"IN"
2342,"NNS"
2343,"IN"
2344,"NNP"
2345,"."
2346,"IN"
2347,"NNP"
2348,","
2349,"NNS"
2350,"CC"
2351,"DT"
2352,"JJ"
2353,"NN"
2354,"VBD"
2355,"TO"
2356,"VB"
2357,"NN"
2358,"IN"
2359,"DT"
2360,"NNP"
2361,","
2362,"IN"
2363,"VBD"
2364,"DT"
2365,"NN"
2366,"NN"
2367,"NN"
2368,"."
2369,"NNP"
2370,"NNP"
2371,"NNP"
2372,"VBZ"
2373,"DT"
2374,"NN"
2375,"IN"
2376,"DT"
2377,"JJ"
2378,"NN"
2379,"IN"
2380,"JJ"
2381,"NNP"
2382,"."
2383,"NNS"
2384,"VBD"
2385,"PRP"
2386,"VBD"
2387,"VBN"
2388,"IN"
2389,"DT"
2390,"NN"
2391,"IN"
2392,"NN"
2393,"CC"
2394,"JJ"
2395,"NN"
2396,"IN"
2397,"DT"
2398,"JJ"
2399,"NN"
2400,"IN"
2401,"IN"
2402,"PRP$"
2403,"NN"
2404,"IN"
2405,"DT"
2406,"NN"
2407,"CC"
2408,"PRP$"
2409,"NN"
2410,"IN"
2411,"NNS"
2412,"."
2413,"DT"
2414,"NNP"
2415,","
2416,"NN"
2417,","
2418,"VBD"
2419,"NNP"
2420,"NNP"
2421,"VBD"
2422,"``"
2423,"RB"
2424,"JJ"
2425,"NN"
2426,"''"
2427,"TO"
2428,"VB"
2429,"DT"
2430,"NN"
2431,"POS"
2432,"NN"
2433,"CC"
2434,"NNP"
2435,"IN"
2436,"NNS"
2437,"CC"
2438,"RB"
2439,"."
2440,"O"
2441,"RB"
2442,"IN"
2443,"NNP"
2444,"NNP"
2445,","
2446,"JJ"
2447,"NN"
2448,"NN"
2449,"TO"
2450,"VB"
2451,"IN"
2452,"$"
2453,"CD"
2454,"CD"
2455,"."
2456,"WP"
2457,"VBP"
2458,"PRP"
2459,"VBP"
2460,"PRP"
2461,"DT"
2462,"JJ"
2463,"IN"
2464,"DT"
2465,"NNP"
2466,"NN"
2467,","
2468,"JJ"
2469,"NN"
2470,"CC"
2471,"IN"
2472,"DT"
2473,"$"
2474,"CD"
2475,"CD"
2476,"."
2477,"DT"
2478,"POS"
2479,"NN"
2480,"WP"
2481,"NNP"
2482,"NNP"
2483,"NNP"
2484,"NNP"
2485,"VBZ"
2486,"NNP"
2487,","
2488,"CC"
2489,"PRP"
2490,"VBP"
2491,"PRP"
2492,"JJ"
2493,"IN"
2494,"JJ"
2495,"NNS"
2496,"IN"
2497,"PRP"
2498,"MD"
2499,"VB"
2500,"."
2501,"IN"
2502,"JJ"
2503,"NNS"
2504,"MD"
2505,"RB"
2506,"VB"
2507,"JJ"
2508,"NN"
2509,"NNS"
2510,":"
2511,"CC"
2512,"PRP"
2513,"MD"
2514,"RB"
2515,":"
2516,"VB"
2517,"DT"
2518,"NNS"
2519,"VBP"
2520,"PRP"
2521,"."
2522,"NNP"
2523,","
2524,"IN"
2525,"DT"
2526,"NN"
2527,"IN"
2528,"NNP"
2529,"NNP"
2530,"NNP"
2531,","
2532,"VBZ"
2533,"VBN"
2534,"VBN"
2535,"DT"
2536,"NN"
2537,"NNS"
2538,"IN"
2539,"NNS"
2540,"IN"
2541,"DT"
2542,"NN"
2543,"IN"
2544,"VBG"
2545,"NNS"
2546,"NNS"
2547,"."
2548,"("
2549,"VBN"
2550,"IN"
2551,"JJR"
2552,"NNS"
2553,","
2554,"DT"
2555,"JJ"
2556,"NN"
2557,"IN"
2558,"$"
2559,"CD"
2560,"CD"
2561,"MD"
2562,"VB"
2563,"VBN"
2564,"RB"
2565,"JJR"
2566,"."
2567,")"
2568,"PRP"
2569,"RB"
2570,"RB"
2571,"VBP"
2572,"VBG"
2573,"RP"
2574,"IN"
2575,"DT"
2576,"NNS"
2577,"."
2578,"NNS"
2579,","
2580,"IN"
2581,"NN"
2582,","
2583,"WDT"
2584,"RB"
2585,"NN"
2586,"POS"
2587,"NNP"
2588,"NNP"
2589,"NNP"
2590,"VBZ"
2591,"JJ"
2592,"TO"
2593,"VB"
2594,"NNS"
2595,"IN"
2596,"NN"
2597,"IN"
2598,"JJ"
2599,"VBZ"
2600,"VBG"
2601,"TO"
2602,"VB"
2603,"."
2604,"IN"
2605,"DT"
2606,"NN"
2607,","
2608,"NNP"
2609,"POS"
2610,"NN"
2611,"IN"
2612,"JJ"
2613,"NNS"
2614,"VBP"
2615,"VBG"
2616,"TO"
2617,"VB"
2618,"VBN"
2619,"."
2620,"NNP"
2621,"NNP"
2622,"CC"
2623,"NN"
2624,"IN"
2625,"JJ"
2626,"NNS"
2627,"VBP"
2628,"RB"
2629,"."
2630,"RB"
2631,","
2632,"DT"
2633,"NNP"
2634,"NNP"
2635,"POS"
2636,"NN"
2637,"IN"
2638,"DT"
2639,"NNP"
2640,"NNP"
2641,"NN"
2642,"NNP"
2643,"IN"
2644,"NNP"
2645,"NNP"
2646,"NNP"
2647,"VBZ"
2648,"DT"
2649,"NNP"
2650,"NNP"
2651,"VBZ"
2652,"IN"
2653,"DT"
2654,"NN"
2655,"IN"
2656,"DT"
2657,"NN"
2658,"NN"
2659,"NN"
2660,":"
2661,"``"
2662,"RB"
2663,"VBP"
2664,"VBN"
2665,"VBN"
2666,"IN"
2667,"NNS"
2668,"WDT"
2669,"PRP"
2670,"VBP"
2671,"TO"
2672,"VB"
2673,"VB"
2674,"DT"
2675,"NNS"
2676,"RB"
2677,"NNS"
2678,"IN"
2679,"PRP"
2680,"VBD"
2681,"TO"
2682,"DT"
2683,"NN"
2684,"IN"
2685,"DT"
2686,"JJ"
2687,"NN"
2688,"."
2689,"''"
2690,"NNP"
2691,"NNP"
2692,"POS"
2693,"NN"
2694,"TO"
2695,"VB"
2696,"DT"
2697,"NN"
2698,"VBD"
2699,"VBN"
2700,"RP"
2701,"NN"
2702,"IN"
2703,"NNP"
2704,"NNP"
2705,"NNP"
2706,"NNP"
2707,"NNP"
2708,"NNP"
2709,":"
2710,"``"
2711,"NNS"
2712,"VBZ"
2713,"DT"
2714,"NN"
2715,"NN"
2716,"IN"
2717,"DT"
2718,"NNS"
2719,"VBP"
2720,"DT"
2721,"NN"
2722,"TO"
2723,"VB"
2724,"."
2725,"PRP"
2726,"MD"
2727,"VB"
2728,"VBN"
2729,"IN"
2730,"DT"
2731,"RB"
2732,"JJ"
2733,"NN"
2734,"."
2735,"''"
2736,"DT"
2737,"NN"
2738,"VBZ"
2739,"VBG"
2740,"PRP$"
2741,"NN"
2742,"IN"
2743,"JJ"
2744,"IN"
2745,"NNP"
2746,"IN"
2747,"NNS"
2748,"JJR"
2749,"IN"
2750,"PRP"
2751,"NN"
2752,"."
2753,"PRP"
2754,"VBP"
2755,"TO"
2756,"VB"
2757,"IN"
2758,"DT"
2759,"NN"
2760,"NN"
2761,"IN"
2762,"NNP"
2763,"NNP"
2764,"TO"
2765,"VB"
2766,"RP"
2767,"IN"
2768,"DT"
2769,"NN"
2770,"DT"
2771,"DT"
2772,"NN"
2773,"IN"
2774,"DT"
2775,"NN"
2776,","
2777,"JJ"
2778,"NN"
2779,"."
2780,"NNP"
2781,"NNP"
2782,"MD"
2783,"VB"
2784,"VBN"
2785,"IN"
2786,"DT"
2787,"JJ"
2788,"NN"
2789,"IN"
2790,"PRP"
2791,"VBD"
2792,"DT"
2793,"NNP"
2794,"NNS"
2795,"WP"
2796,"VBZ"
2797,"DT"
2798,"NN"
2799,":"
2800,"DT"
2801,"NN"
2802,","
2803,"DT"
2804,"NNP"
2805,","
2806,"DT"
2807,"JJ"
2808,"NN"
2809,":"
2810,"NNS"
2811,"IN"
2812,"RB"
2813,"CD"
2814,"NN"
2815,"IN"
2816,"DT"
2817,"JJ"
2818,"NN"
2819,"."
2820,"NNP"
2821,"JJ"
2822,"NNS"
2823,":"
2824,"NNP"
2825,"VBZ"
2826,"IN"
2827,"."
2828,"CD"
2829,"JJ"
2830,"NNS"
2831,"VBP"
2832,"RP"
2833,"NNS"
2834,"WDT"
2835,"IN"
2836,"DT"
2837,"CD"
2838,"NNS"
2839,"IN"
2840,"NNP"
2841,"VBD"
2842,"VBN"
2843,"IN"
2844,"CD"
2845,","
2846,"JJ"
2847,"NN"
2848,"VBD"
2849,"IN"
2850,"IN"
2851,"CD"
2852,"NN"
2853,"DT"
2854,"NN"
2855,":"
2856,"IN"
2857,"DT"
2858,"NN"
2859,","
2860,"PRP"
2861,"POS"
2862,"VBN"
2863,"IN"
2864,"IN"
2865,"CD"
2866,"NN"
2867,"VBZ"
2868,"."
2869,"RB"
2870,"JJ"
2871,"NN"
2872,"IN"
2873,"DT"
2874,"JJ"
2875,"NN"
2876,"VBD"
2877,"NNP"
2878,"NNP"
2879,"POS"
2880,"NN"
2881,"NNS"
2882,"IN"
2883,"PRP$"
2884,"NN"
2885,"TO"
2886,"VB"
2887,"DT"
2888,"NN"
2889,"NN"
2890,"IN"
2891,"DT"
2892,"JJ"
2893,"NN"
2894,"NN"
2895,"IN"
2896,"NNP"
2897,"NNP"
2898,"."
2899,"NNP"
2900,"NNP"
2901,"POS"
2902,"NN"
2903,"NN"
2904,"IN"
2905,"DT"
2906,"NN"
2907,"NN"
2908,"VBD"
2909,"DT"
2910,"NN"
2911,"IN"
2912,"NNP"
2913,"NNP"
2914,"TO"
2915,"VB"
2916,"NN"
2917,"IN"
2918,"JJ"
2919,"NNS"
2920,","
2921,"VBN"
2922,"IN"
2923,"RB"
2924,"NNS"
2925,"NN"
2926,"TO"
2927,"VB"
2928,"DT"
2929,"NNS"
2930,"NNP"
2931,"NNS"
2932,"WDT"
2933,"VBZ"
2934,"DT"
2935,"JJ"
2936,"NN"
2937,"."
2938,"IN"
2939,"NNP"
2940,"POS"
2941,"JJ"
2942,"NN"
2943,"NN"
2944,"IN"
2945,"NNS"
2946,"DT"
2947,"NN"
2948,"NN"
2949,","
2950,"NNS"
2951,"MD"
2952,"VB"
2953,"VBN"
2954,"IN"
2955,"DT"
2956,"NN"
2957,"NNS"
2958,"IN"
2959,"JJ"
2960,"NN"
2961,"NNS"
2962,","
2963,"JJ"
2964,"IN"
2965,"NNP"
2966,"NNP"
2967,"NNP"
2968,"."
2969,"NNP"
2970,"PRP"
2971,"VBD"
2972,"CD"
2973,"IN"
2974,"DT"
2975,"JJ"
2976,"``"
2977,"NN"
2978,"''"
2979,"NNS"
2980,"VBN"
2981,"IN"
2982,"IN"
2983,"DT"
2984,"NNP"
2985,"POS"
2986,"NNP"
2987,"NN"
2988,"JJ"
2989,"NN"
2990,"."
2991,"NN"
2992,"VBD"
2993,"DT"
2994,"NN"
2995,"NN"
2996,","
2997,"NNP"
2998,"JJ"
2999,"NNS"
3000,","
3001,"DT"
3002,"NNP"
3003,"JJ"
3004,"NN"
3005,","
3006,"CC"
3007,"DT"
3008,"JJ"
3009,"NNS"
3010,"IN"
3011,"DT"
3012,"NN"
3013,"NN"
3014,"NNS"
3015,"."
3016,"DT"
3017,"DT"
3018,"NN"
3019,"RB"
3020,"VBZ"
3021,"IN"
3022,"DT"
3023,"NNP"
3024,"POS"
3025,"NNP"
3026,"NNP"
3027,"NN"
3028,","
3029,"CC"
3030,"JJ"
3031,"NNS"
3032,"VBP"
3033,"PRP"
3034,"VBP"
3035,"RB"
3036,"TO"
3037,"VB"
3038,"RP"
3039,"JJ"
3040,"NNS"
3041,","
3042,"RB"
3043,"TO"
3044,"VB"
3045,"PRP"
3046,"NN"
3047,"."
3048,"JJ"
3049,"NNS"
3050,"VBP"
3051,"DT"
3052,"NN"
3053,"IN"
3054,"DT"
3055,"NNP"
3056,"NNS"
3057,"IN"
3058,"PRP"
3059,"MD"
3060,"VB"
3061,"DT"
3062,"JJ"
3063,"NN"
3064,"IN"
3065,"DT"
3066,"NNS"
3067,"."
3068,"NNP"
3069,"NNP"
3070,"NNP"
3071,"JJ"
3072,"TO"
3073,"VB"
3074,"IN"
3075,"NN"
3076,"."
3077,"DT"
3078,"VBZ"
3079,"DT"
3080,"JJ"
3081,"NN"
3082,"VBZ"
3083,"NN"
3084,"TO"
3085,"VB"
3086,","
3087,"IN"
3088,"NNS"
3089,"VBP"
3090,"NN"
3091,"IN"
3092,"NNS"
3093,"IN"
3094,"PRP$"
3095,"NN"
3096,"MD"
3097,"NNP"
3098,","
3099,"RB"
3100,"IN"
3101,"VBG"
3102,"PRP"
3103,"IN"
3104,"DT"
3105,"NN"
3106,"NNP"
3107,"NNP"
3108,"NNS"
3109,"."
3110,"PRP"
3111,"VBP"
3112,"RB"
3113,"RB"
3114,"RB"
3115,"IN"
3116,"VBG"
3117,"IN"
3118,"DT"
3119,"NNS"
3120,","
3121,"VBN"
3122,"NNS"
3123,"IN"
3124,"NNS"
3125,"WRB"
3126,"JJ"
3127,"NNS"
3128,"CC"
3129,"JJ"
3130,"NNS"
3131,"IN"
3132,"NNS"
3133,"CC"
3134,"RB"
3135,"VBG"
3136,"DT"
3137,"NN"
3138,"TO"
3139,"VB"
3140,"IN"
3141,"DT"
3142,"NN"
3143,"VBD"
3144,"NNS"
3145,","
3146,"JJ"
3147,"NNP"
3148,","
3149,"JJ"
3150,"NNS"
3151,"CC"
3152,"IN"
3153,"DT"
3154,"NNP"
3155,"NNP"
3156,"VBD"
3157,"RB"
3158,"IN"
3159,"."
3160,"DT"
3161,"NNS"
3162,"VBP"
3163,"RB"
3164,"."
3165,"PRP"
3166,"VBP"
3167,"PRP"
3168,"VBD"
3169,"DT"
3170,"NN"
3171,"TO"
3172,"VB"
3173,"IN"
3174,"DT"
3175,"NN"
3176,"NN"
3177,"WDT"
3178,"VBZ"
3179,"VBN"
3180,"JJ"
3181,"CC"
3182,"NNP"
3183,"CC"
3184,"VBN"
3185,"IN"
3186,"DT"
3187,"NN"
3188,"IN"
3189,"DT"
3190,"JJ"
3191,"NNS"
3192,"MD"
3193,"VB"
3194,"RB"
3195,"IN"
3196,"PRP$"
3197,"JJ"
3198,"NN"
3199,"."
3200,"IN"
3201,"DT"
3202,"NNP"
3203,","
3204,"CC"
3205,"NNP"
3206,"NNP"
3207,"IN"
3208,"."
3209,"O"
3210,"DT"
3211,"NNP"
3212,"NNP"
3213,"NNP"
3214,"NNP"
3215,"VBD"
3216,"DT"
3217,"NN"
3218,"NN"
3219,"IN"
3220,"$"
3221,"CD"
3222,","
3223,"IN"
3224,"$"
3225,"CD"
3226,"IN"
3227,"DT"
3228,"JJ"
3229,"NN"
3230,"NNP"
3231,"NNP"
3232,"."
3233,"NNS"
3234,"VBP"
3235,"RB"
3236,"VBN"
3237,"IN"
3238,"$"
3239,"CD"
3240,"NN"
3241,"CC"
3242,"$"
3243,"CD"
3244,"NNS"
3245,"."
3246,"DT"
3247,"$"
3248,"CD"
3249,"NN"
3250,"NN"
3251,"VBD"
3252,"DT"
3253,"NN"
3254,"VBD"
3255,"DT"
3256,"NN"
3257,"IN"
3258,"NNP"
3259,"CD"
3260,"NNS"
3261,"."
3262,"NNP"
3263,"NNS"
3264,"RB"
3265,"DT"
3266,"NN"
3267,"IN"
3268,"$"
3269,"CD"
3270,"IN"
3271,"NNP"
3272,"CD"
3273,"."
3274,"O"
3275,"DT"
3276,"NN"
3277,"NN"
3278,"NN"
3279,"CD"
3280,"CD"
3281,"NN"
3282,"NNS"
3283,"("
3284,"NNP"
3285,"CD"
3286,"CD"
3287,")"
3288,"IN"
3289,"JJ"
3290,"NN"
3291,"NNS"
3292,"JJ"
3293,"NNP"
3294,"NNP"
3295,","
3296,"NNP"
3297,"."
3298,"DT"
3299,"NN"
3300,"VBD"
3301,"JJ"
3302,"NN"
3303,"VBD"
3304,"CD"
3305,"NN"
3306,"IN"
3307,"DT"
3308,"NN"
3309,"NN"
3310,"IN"
3311,"NNS"
3312,"."
3313,"NN"
3314,"IN"
3315,"DT"
3316,"NN"
3317,"MD"
3318,"VB"
3319,"VBN"
3320,"TO"
3321,"VB"
3322,"PRP$"
3323,"JJ"
3324,"CD"
3325,"IN"
3326,"NN"
3327,"NNS"
3328,"VBD"
3329,"NNP"
3330,":"
3331,"CC"
3332,"IN"
3333,"JJ"
3334,"NN"
3335,"NNS"
3336,"."
3337,"O"
3338,"NNP"
3339,"NNP"
3340,"NNP"
3341,"VBD"
3342,"PRP$"
3343,"NNS"
3344,"VBD"
3345,"DT"
3346,"JJ"
3347,"NNS"
3348,"NN"
3349,"RB"
3350,"IN"
3351,"JJ"
3352,"NNS"
3353,"NN"
3354,"NNS"
3355,","
3356,"CC"
3357,"VBD"
3358,"PRP"
3359,"VBZ"
3360,"RB"
3361,"VBN"
3362,"IN"
3363,"DT"
3364,"NN"
3365,"TO"
3366,"VB"
3367,"DT"
3368,"NN"
3369,"NN"
3370,"."
3371,"NNP"
3372,"NNP"
3373,"NNP"
3374,"POS"
3375,"NN"
3376,","
3377,"NNS"
3378,"VBD"
3379,"NNP"
3380,"NNS"
3381,"WDT"
3382,","
3383,"IN"
3384,"DT"
3385,"NN"
3386,"IN"
3387,"JJ"
3388,"NN"
3389,"RB"
3390,","
3391,"JJ"
3392,"NNS"
3393,"TO"
3394,"VB"
3395,"NNS"
3396,"IN"
3397,"DT"
3398,"NN"
3399,"IN"
3400,"JJ"
3401,"NN"
3402,"."
3403,"O"
3404,"NNP"
3405,"NNP"
3406,"NNP"
3407,"NNP"
3408,"VBD"
3409,"PRP"
3410,"VBZ"
3411,"TO"
3412,"NN"
3413,"IN"
3414,"JJ"
3415,"IN"
3416,"NNP"
3417,"JJ"
3418,"NNS"
3419,"IN"
3420,"PRP$"
3421,"NNS"
3422,"NNP"
3423,"NNP"
3424,"NNP"
3425,"NNP"
3426,"IN"
3427,"NNP"
3428,","
3429,"CD"
3430,"NNS"
3431,"."
3432,"DT"
3433,"NN"
3434,"NNS"
3435,"VBP"
3436,"RB"
3437,"CD"
3438,"NN"
3439,"IN"
3440,"NNP"
3441,"POS"
3442,"JJ"
3443,"NNS"
3444,"NN"
3445,","
3446,"NNP"
3447,"NNP"
3448,"NNP"
3449,"POS"
3450,"NN"
3451,"."
3452,"VBZ"
3453,"DT"
3454,"JJ"
3455,"NNS"
3456,"CC"
3457,"JJ"
3458,"NNP"
3459,"NN"
3460,"IN"
3461,"NNS"
3462,"POS"
3463,"JJ"
3464,"JJ"
3465,"NN"
3466,","
3467,"NNP"
3468,"NNP"
3469,"VBD"
3470,"PRP"
3471,"VBD"
3472,"NNP"
3473,"POS"
3474,"NN"
3475,"VBZ"
3476,"RB"
3477,"."
3478,"O"
3479,"JJ"
3480,"NNS"
3481,","
3482,"VBN"
3483,"IN"
3484,"NNP"
3485,"POS"
3486,"JJ"
3487,"NN"
3488,"IN"
3489,"NNP"
3490,"NNP"
3491,","
3492,"NNP"
3493,"NNS"
3494,"IN"
3495,"DT"
3496,"NN"
3497,"POS"
3498,"NN"
3499,"IN"
3500,"DT"
3501,"NNP"
3502,"NNP"
3503,"NNP"
3504,"."
3505,"CC"
3506,"NNS"
3507,"VBD"
3508,"DT"
3509,"NN"
3510,"VBD"
3511,"RB"
3512,"VB"
3513,"DT"
3514,"NN"
3515,"NN"
3516,"IN"
3517,"DT"
3518,"NN"
3519,"."
3520,"IN"
3521,"NNP"
3522,","
3523,"NNS"
3524,"NNS"
3525,"VBP"
3526,"IN"
3527,"JJ"
3528,"NN"
3529,"IN"
3530,"DT"
3531,"JJ"
3532,"NN"
3533,"VBD"
3534,"VBN"
3535,"IN"
3536,"NNP"
3537,"NNP"
3538,"NN"
3539,"NNS"
3540,"."
3541,"NNP"
3542,"NNS"
3543,"VBD"
3544,"DT"
3545,"JJ"
3546,"NN"
3547,","
3548,"CC"
3549,"RB"
3550,"JJ"
3551,"NN"
3552,"NNS"
3553,"NNP"
3554,"NNS"
3555,","
3556,"RB"
3557,"VBD"
3558,"DT"
3559,"JJ"
3560,"NNS"
3561,"CC"
3562,"JJ"
3563,"NN"
3564,"NNS"
3565,"."
3566,"NNP"
3567,"POS"
3568,"JJ"
3569,"NNS"
3570,"IN"
